recall,precision,method
0.8644666666666667,0.4323342113159737,FedTROS-PR
0.8644,0.43251717926479416,FedTROS-PR
0.8642666666666666,0.43259476775226907,FedTROS-PR
0.8642,0.4327491236855283,FedTROS-PR
0.8640666666666666,0.4329714381159178,FedTROS-PR
0.864,0.4330103575008353,FedTROS-PR
0.8636,0.4332441471571906,FedTROS-PR
0.8636,0.4333021139951833,FedTROS-PR
0.8635333333333334,0.4334426448935885,FedTROS-PR
0.8634,0.4335788416471376,FedTROS-PR
0.8633333333333333,0.4336760322829108,FedTROS-PR
0.8630666666666666,0.43365825880146047,FedTROS-PR
0.8618,0.43380650357394546,FedTROS-PR
0.8616666666666667,0.43387042631755623,FedTROS-PR
0.8616666666666667,0.4339141236109712,FedTROS-PR
0.8615333333333334,0.43405098579249657,FedTROS-PR
0.8613333333333333,0.4341106108460453,FedTROS-PR
0.8613333333333333,0.43412519740600114,FedTROS-PR
0.8613333333333333,0.43424192518401505,FedTROS-PR
0.8612,0.43437909815393927,FedTROS-PR
0.8611333333333333,0.4344039011266185,FedTROS-PR
0.8611333333333333,0.43444773308220097,FedTROS-PR
0.8609333333333333,0.43447835009924973,FedTROS-PR
0.8608,0.4345865167782976,FedTROS-PR
0.8605333333333334,0.4348617053532325,FedTROS-PR
0.8604,0.4349261980184673,FedTROS-PR
0.8602,0.4349423582552417,FedTROS-PR
0.8602,0.4349863466271112,FedTROS-PR
0.8602,0.4350156771518155,FedTROS-PR
0.8598666666666667,0.43522861481356506,FedTROS-PR
0.8598,0.4352683091461357,FedTROS-PR
0.8598,0.4353711642980117,FedTROS-PR
0.8589333333333333,0.4357708178312927,FedTROS-PR
0.8589333333333333,0.4358297814762195,FedTROS-PR
0.8588666666666667,0.4358254397834912,FedTROS-PR
0.8586,0.4360146252285192,FedTROS-PR
0.8586,0.4360293868707045,FedTROS-PR
0.8585333333333334,0.4360545830088376,FedTROS-PR
0.8585333333333334,0.43615796247375194,FedTROS-PR
0.8585333333333334,0.43621705846487363,FedTROS-PR
0.8582666666666666,0.43637719476645653,FedTROS-PR
0.8579333333333333,0.4365924820192699,FedTROS-PR
0.8579333333333333,0.4366813708856464,FedTROS-PR
0.8578666666666667,0.43667707343559115,FedTROS-PR
0.8578666666666667,0.4367215340234176,FedTROS-PR
0.8578666666666667,0.43689946694733983,FedTROS-PR
0.8576,0.43711984776920726,FedTROS-PR
0.8574666666666667,0.4372747671176991,FedTROS-PR
0.8567333333333333,0.4377640005450334,FedTROS-PR
0.8566666666666667,0.4377895884437176,FedTROS-PR
0.8566666666666667,0.43781942078364566,FedTROS-PR
0.8562666666666666,0.4383019383019383,FedTROS-PR
0.8562666666666666,0.43831689588096784,FedTROS-PR
0.8562666666666666,0.4384066627982387,FedTROS-PR
0.8562666666666666,0.43843659327530293,FedTROS-PR
0.8560666666666666,0.43851381347539525,FedTROS-PR
0.8560666666666666,0.4385437655817766,FedTROS-PR
0.8556,0.4387842319395535,FedTROS-PR
0.8554,0.43899685233337893,FedTROS-PR
0.8548,0.43919983558265396,FedTROS-PR
0.8544666666666667,0.4393295400013711,FedTROS-PR
0.854,0.43940589304702776,FedTROS-PR
0.854,0.4394209659714599,FedTROS-PR
0.8537333333333333,0.4395400720782564,FedTROS-PR
0.8536666666666667,0.4395811877789221,FedTROS-PR
0.8536666666666667,0.4395962786226784,FedTROS-PR
0.8534666666666667,0.43993127147766325,FedTROS-PR
0.8533333333333334,0.4401196575318915,FedTROS-PR
0.8532,0.4402628229385256,FedTROS-PR
0.8530666666666666,0.4406487826715796,FedTROS-PR
0.8530666666666666,0.4406943105110897,FedTROS-PR
0.853,0.44070540419522614,FedTROS-PR
0.853,0.4409332138672548,FedTROS-PR
0.8528,0.44111865926411253,FedTROS-PR
0.8526,0.44116733933561003,FedTROS-PR
0.8521333333333333,0.4411084653345757,FedTROS-PR
0.8518,0.44143864013267,FedTROS-PR
0.8517333333333333,0.4416024333759635,FedTROS-PR
0.8513333333333334,0.4417767937452432,FedTROS-PR
0.8512666666666666,0.4417727650152228,FedTROS-PR
0.8510666666666666,0.4418830044998269,FedTROS-PR
0.8508,0.44197402597402596,FedTROS-PR
0.8506666666666667,0.4421038043101656,FedTROS-PR
0.8506666666666667,0.4421497626390381,FedTROS-PR
0.8506,0.44222237626507693,FedTROS-PR
0.8503333333333334,0.44242108914325357,FedTROS-PR
0.8503333333333334,0.4425285362384207,FedTROS-PR
0.8502,0.4425512718187181,FedTROS-PR
0.8502,0.4425819885476314,FedTROS-PR
0.8502,0.442628071636818,FedTROS-PR
0.8500666666666666,0.44271231164502467,FedTROS-PR
0.8500666666666666,0.4428199340163223,FedTROS-PR
0.85,0.4428159622130379,FedTROS-PR
0.8498666666666667,0.44279263633205973,FedTROS-PR
0.8497333333333333,0.4428923868098266,FedTROS-PR
0.8496,0.44320790150935524,FedTROS-PR
0.8492666666666666,0.4432806736724894,FedTROS-PR
0.8491333333333333,0.44339622641509435,FedTROS-PR
0.8490666666666666,0.4436084987809126,FedTROS-PR
0.8489333333333333,0.44375522720936716,FedTROS-PR
0.8487333333333333,0.44392914429179164,FedTROS-PR
0.8484666666666667,0.4443009251178216,FedTROS-PR
0.8483333333333334,0.4442931461890297,FedTROS-PR
0.8482,0.444471615720524,FedTROS-PR
0.8480666666666666,0.44455705049799055,FedTROS-PR
0.8478,0.4446658974090003,FedTROS-PR
0.8473333333333334,0.44501242953678094,FedTROS-PR
0.8470666666666666,0.44519971969166083,FedTROS-PR
0.8466,0.4452664796633941,FedTROS-PR
0.8464666666666667,0.4453212682379349,FedTROS-PR
0.8460666666666666,0.4454701814735512,FedTROS-PR
0.8455333333333334,0.445815318640374,FedTROS-PR
0.8453333333333334,0.44583523786083473,FedTROS-PR
0.845,0.44591029023746703,FedTROS-PR
0.8446666666666667,0.44598542715336686,FedTROS-PR
0.8445333333333334,0.4461820231051,FedTROS-PR
0.8442,0.4464461994076999,FedTROS-PR
0.8441333333333333,0.44642668264993124,FedTROS-PR
0.8440666666666666,0.4464386459802539,FedTROS-PR
0.8440666666666666,0.4464543883775874,FedTROS-PR
0.8438666666666667,0.4465375524746887,FedTROS-PR
0.8438,0.4465652894894683,FedTROS-PR
0.8437333333333333,0.44659303433430964,FedTROS-PR
0.8429333333333333,0.4467686654181831,FedTROS-PR
0.8428666666666667,0.4469702326239129,FedTROS-PR
0.8428666666666667,0.44704925568402815,FedTROS-PR
0.8428,0.4470771298228242,FedTROS-PR
0.8425333333333334,0.4471412397395981,FedTROS-PR
0.8425333333333334,0.44718870528289867,FedTROS-PR
0.8418666666666667,0.4475792159920607,FedTROS-PR
0.8418666666666667,0.4476109456968666,FedTROS-PR
0.8418666666666667,0.44772203510015957,FedTROS-PR
0.8416,0.4477707232291704,FedTROS-PR
0.8414,0.4477913783927621,FedTROS-PR
0.8413333333333334,0.44777178541016177,FedTROS-PR
0.8413333333333334,0.44781945282282387,FedTROS-PR
0.841,0.44799176107106076,FedTROS-PR
0.8406666666666667,0.44845122515025426,FedTROS-PR
0.8406666666666667,0.44846717405220854,FedTROS-PR
0.8403333333333334,0.44854458757383814,FedTROS-PR
0.8402,0.44855322632309497,FedTROS-PR
0.8398,0.44865904476974033,FedTROS-PR
0.8397333333333333,0.4487033342832716,FedTROS-PR
0.8396666666666667,0.448843590748726,FedTROS-PR
0.8391333333333333,0.44903856444650564,FedTROS-PR
0.8390666666666666,0.4490829943623778,FedTROS-PR
0.8390666666666666,0.4491150442477876,FedTROS-PR
0.8387333333333333,0.4490648201027984,FedTROS-PR
0.8387333333333333,0.4492412069273344,FedTROS-PR
0.8387333333333333,0.4493374763384407,FedTROS-PR
0.8387333333333333,0.449385626518074,FedTROS-PR
0.8387333333333333,0.44949801707813786,FedTROS-PR
0.8387333333333333,0.44957833047455686,FedTROS-PR
0.8387333333333333,0.4495943965979345,FedTROS-PR
0.8386,0.4497961810770221,FedTROS-PR
0.8385333333333334,0.44979259047346587,FedTROS-PR
0.838,0.44992483356002577,FedTROS-PR
0.8373333333333334,0.45024376254660164,FedTROS-PR
0.8372,0.45038195316142454,FedTROS-PR
0.8366666666666667,0.4505151308468249,FedTROS-PR
0.8366666666666667,0.4505960074680454,FedTROS-PR
0.8365333333333334,0.45060509211046074,FedTROS-PR
0.8365333333333334,0.45068601393578045,FedTROS-PR
0.8358666666666666,0.45128315876615194,FedTROS-PR
0.8358666666666666,0.4513156473849034,FedTROS-PR
0.8358666666666666,0.4513643890848873,FedTROS-PR
0.8357333333333333,0.4514874306706043,FedTROS-PR
0.8353333333333334,0.4514989910637071,FedTROS-PR
0.8352,0.451687337755985,FedTROS-PR
0.8349333333333333,0.4533246461794621,FedTROS-PR
0.8347333333333333,0.45356082011156995,FedTROS-PR
0.8344,0.45356042761369814,FedTROS-PR
0.8338,0.4537275530564121,FedTROS-PR
0.8337333333333333,0.45383945420235156,FedTROS-PR
0.8336,0.4538327526132404,FedTROS-PR
0.8335333333333333,0.45387882528042983,FedTROS-PR
0.8335333333333333,0.45389530240325277,FedTROS-PR
0.8332666666666667,0.4540962761126249,FedTROS-PR
0.8332,0.45432403940528554,FedTROS-PR
0.8331333333333333,0.45430420241384323,FedTROS-PR
0.8331333333333333,0.45433723551225186,FedTROS-PR
0.8330666666666666,0.45433391506689935,FedTROS-PR
0.8329333333333333,0.4544925427428156,FedTROS-PR
0.8328666666666666,0.4545553776742832,FedTROS-PR
0.8328,0.45473408321502673,FedTROS-PR
0.8322666666666667,0.4547905282331512,FedTROS-PR
0.8322666666666667,0.45487338312989617,FedTROS-PR
0.8322,0.4549198250728863,FedTROS-PR
0.8320666666666666,0.4551289063924443,FedTROS-PR
0.8320666666666666,0.4551787016776076,FedTROS-PR
0.8320666666666666,0.4552119045882267,FedTROS-PR
0.8318,0.4556310254163015,FedTROS-PR
0.8317333333333333,0.45582754841066864,FedTROS-PR
0.8316,0.4560544018718924,FedTROS-PR
0.8312666666666667,0.45613842551946154,FedTROS-PR
0.8312,0.45621866881334844,FedTROS-PR
0.8312,0.4562353629976581,FedTROS-PR
0.831,0.4562758519711556,FedTROS-PR
0.8308666666666666,0.4562694490206846,FedTROS-PR
0.8308,0.4562829525483304,FedTROS-PR
0.8302,0.4562206916764361,FedTROS-PR
0.8300666666666666,0.456381496957701,FedTROS-PR
0.8298666666666666,0.4565057943376852,FedTROS-PR
0.8298666666666666,0.4565560242068586,FedTROS-PR
0.8298666666666666,0.4565727699530516,FedTROS-PR
0.8296666666666667,0.4566469746449932,FedTROS-PR
0.8293333333333334,0.4567148836184742,FedTROS-PR
0.8292666666666667,0.45691301792536,FedTROS-PR
0.829,0.4570682937587297,FedTROS-PR
0.8287333333333333,0.45735835172921263,FedTROS-PR
0.8287333333333333,0.4574761711993523,FedTROS-PR
0.8284,0.4578481945467944,FedTROS-PR
0.8282,0.45792325555678426,FedTROS-PR
0.828,0.4580152671755725,FedTROS-PR
0.8279333333333333,0.45807974622846814,FedTROS-PR
0.8279333333333333,0.45819805194805197,FedTROS-PR
0.8278,0.45829334908097735,FedTROS-PR
0.8278,0.45834409951644456,FedTROS-PR
0.8277333333333333,0.4583917891161486,FedTROS-PR
0.8276666666666667,0.45855802615055036,FedTROS-PR
0.8274666666666667,0.45868440502586844,FedTROS-PR
0.8272666666666667,0.4588618126687128,FedTROS-PR
0.8272666666666667,0.4589975957092658,FedTROS-PR
0.8272666666666667,0.45903155402656015,FedTROS-PR
0.8272,0.459062488438344,FedTROS-PR
0.8268666666666666,0.4592343009478673,FedTROS-PR
0.8267333333333333,0.4592452690441803,FedTROS-PR
0.8266,0.459307279125764,FedTROS-PR
0.8264,0.45928121526491295,FedTROS-PR
0.8259333333333333,0.4596519867918228,FedTROS-PR
0.8257333333333333,0.459745369511154,FedTROS-PR
0.8256666666666667,0.45986187435021536,FedTROS-PR
0.8256666666666667,0.4598789499090268,FedTROS-PR
0.8256666666666667,0.4599985143366513,FedTROS-PR
0.8252666666666667,0.46006615378897686,FedTROS-PR
0.8250666666666666,0.46015988101877675,FedTROS-PR
0.8248666666666666,0.46035643859061653,FedTROS-PR
0.8246666666666667,0.46036471901749165,FedTROS-PR
0.8246666666666667,0.4605018241381878,FedTROS-PR
0.8244666666666667,0.46057874939480836,FedTROS-PR
0.8244666666666667,0.4606988526300104,FedTROS-PR
0.8244,0.46078175653016357,FedTROS-PR
0.8242,0.4610307279236277,FedTROS-PR
0.8240666666666666,0.46109370337212774,FedTROS-PR
0.824,0.4610736001790577,FedTROS-PR
0.8236666666666667,0.46105907377691535,FedTROS-PR
0.8235333333333333,0.4610704687966557,FedTROS-PR
0.8234666666666667,0.4611364145449115,FedTROS-PR
0.8234,0.461150729940634,FedTROS-PR
0.8229333333333333,0.4611993274799178,FedTROS-PR
0.8227333333333333,0.4612595776490376,FedTROS-PR
0.8226666666666667,0.4612739234449761,FedTROS-PR
0.8226666666666667,0.4613256570339078,FedTROS-PR
0.8223333333333334,0.4616046703091086,FedTROS-PR
0.8222,0.4616680392303661,FedTROS-PR
0.822,0.461815049252781,FedTROS-PR
0.8218666666666666,0.4619304556354916,FedTROS-PR
0.8214666666666667,0.461913330334383,FedTROS-PR
0.8213333333333334,0.46194225721784776,FedTROS-PR
0.8212666666666667,0.46213002213302323,FedTROS-PR
0.8212,0.46226592111682363,FedTROS-PR
0.8211333333333334,0.4622977892879931,FedTROS-PR
0.821,0.4624831004957188,FedTROS-PR
0.8208666666666666,0.46259909080662737,FedTROS-PR
0.8207333333333333,0.4626456219466366,FedTROS-PR
0.8204,0.4626141874365625,FedTROS-PR
0.8197333333333333,0.4627253226959696,FedTROS-PR
0.8196,0.4627545451123574,FedTROS-PR
0.8196,0.462789384528515,FedTROS-PR
0.8196,0.46282422919097993,FedTROS-PR
0.8195333333333333,0.46280400572246067,FedTROS-PR
0.8195333333333333,0.4628737103697568,FedTROS-PR
0.8193333333333334,0.4630746043707611,FedTROS-PR
0.8190666666666667,0.4632206009878219,FedTROS-PR
0.819,0.46320036196365283,FedTROS-PR
0.8189333333333333,0.46338979214606363,FedTROS-PR
0.8189333333333333,0.4634072732759921,FedTROS-PR
0.8188666666666666,0.4634744547581315,FedTROS-PR
0.8186,0.4637084592145015,FedTROS-PR
0.8184666666666667,0.4637204910292729,FedTROS-PR
0.8184,0.4638754534461911,FedTROS-PR
0.8178666666666666,0.4640290490959982,FedTROS-PR
0.8177333333333333,0.46428706612665127,FedTROS-PR
0.8176,0.4643519745560562,FedTROS-PR
0.8174666666666667,0.4643114089893597,FedTROS-PR
0.8170666666666667,0.4642951850589082,FedTROS-PR
0.817,0.46432766263782066,FedTROS-PR
0.8166,0.46487532733690085,FedTROS-PR
0.8166,0.46489297100349175,FedTROS-PR
0.8166,0.46494591003985575,FedTROS-PR
0.8164666666666667,0.46497589126390526,FedTROS-PR
0.8157333333333333,0.46519408432498194,FedTROS-PR
0.8156666666666667,0.46517375104554787,FedTROS-PR
0.8152666666666667,0.4653702717101758,FedTROS-PR
0.8152666666666667,0.465441120499353,FedTROS-PR
0.8152,0.4655270872197053,FedTROS-PR
0.8147333333333333,0.46563285834031853,FedTROS-PR
0.8146666666666667,0.46566572669766026,FedTROS-PR
0.8144666666666667,0.4657288807563281,FedTROS-PR
0.8143333333333334,0.46574141152247683,FedTROS-PR
0.8141333333333334,0.4656802928615009,FedTROS-PR
0.8141333333333334,0.4657335723275237,FedTROS-PR
0.814,0.4658705024991415,FedTROS-PR
0.814,0.46595939551213555,FedTROS-PR
0.8136,0.4659615898591119,FedTROS-PR
0.8136,0.465979381443299,FedTROS-PR
0.8130666666666667,0.4663505659223004,FedTROS-PR
0.8130666666666667,0.4664040689892539,FedTROS-PR
0.8125333333333333,0.4665977565943111,FedTROS-PR
0.8124,0.46684289162165266,FedTROS-PR
0.8119333333333333,0.4669324847601886,FedTROS-PR
0.8119333333333333,0.4669861963190184,FedTROS-PR
0.8118666666666666,0.4670194815155699,FedTROS-PR
0.8118,0.46712444376246737,FedTROS-PR
0.8118,0.4671782083253405,FedTROS-PR
0.8117333333333333,0.4671936152252321,FedTROS-PR
0.8112,0.46749654218533887,FedTROS-PR
0.8109333333333333,0.46755842558425587,FedTROS-PR
0.8109333333333333,0.4677921778256355,FedTROS-PR
0.8108666666666666,0.4680957512315271,FedTROS-PR
0.8108,0.468093295358325,FedTROS-PR
0.8100666666666667,0.4684813201218337,FedTROS-PR
0.8098,0.4685619503163092,FedTROS-PR
0.8097333333333333,0.468722262956817,FedTROS-PR
0.8093333333333333,0.4689974888931814,FedTROS-PR
0.8091333333333334,0.46948011759244934,FedTROS-PR
0.8088666666666666,0.4702166414757974,FedTROS-PR
0.8084666666666667,0.47025748410113233,FedTROS-PR
0.8084666666666667,0.4704946653734239,FedTROS-PR
0.8083333333333333,0.4706909937888199,FedTROS-PR
0.808,0.4710637801702359,FedTROS-PR
0.8078,0.4710204081632653,FedTROS-PR
0.8078,0.47107534406344764,FedTROS-PR
0.8073333333333333,0.47120622568093384,FedTROS-PR
0.8073333333333333,0.4712428982800218,FedTROS-PR
0.8071333333333334,0.47123618246925114,FedTROS-PR
0.8071333333333334,0.47125452493090964,FedTROS-PR
0.8069333333333333,0.4711927748364995,FedTROS-PR
0.8066,0.4713100385649176,FedTROS-PR
0.8064666666666667,0.4713790281728559,FedTROS-PR
0.8063333333333333,0.47141131075340065,FedTROS-PR
0.8060666666666667,0.4716966410486482,FedTROS-PR
0.8058666666666666,0.4717452388385888,FedTROS-PR
0.8058666666666666,0.4717636498458416,FedTROS-PR
0.8055333333333333,0.47204750556705866,FedTROS-PR
0.8054666666666667,0.47224828017510945,FedTROS-PR
0.8053333333333333,0.472539508684087,FedTROS-PR
0.8050666666666667,0.4726418786692759,FedTROS-PR
0.8050666666666667,0.4727528969621046,FedTROS-PR
0.805,0.47284332537103024,FedTROS-PR
0.8048666666666666,0.472913157585491,FedTROS-PR
0.8047333333333333,0.4731313448046094,FedTROS-PR
0.8044,0.4732878324311603,FedTROS-PR
0.8044,0.47330639783469974,FedTROS-PR
0.8040666666666667,0.47335164835164834,FedTROS-PR
0.8032666666666667,0.4737359440119525,FedTROS-PR
0.8031333333333334,0.47382497541789576,FedTROS-PR
0.8028666666666666,0.473891315468461,FedTROS-PR
0.8026666666666666,0.4739970867288689,FedTROS-PR
0.8026666666666666,0.474090407938258,FedTROS-PR
0.8026666666666666,0.4744079750975216,FedTROS-PR
0.802,0.4751560154830555,FedTROS-PR
0.8018,0.4752064482990241,FedTROS-PR
0.8018,0.4753379179511501,FedTROS-PR
0.8018,0.4754130761325006,FedTROS-PR
0.8013333333333333,0.47541826523751135,FedTROS-PR
0.8010666666666667,0.4755045508508112,FedTROS-PR
0.801,0.4758227396934775,FedTROS-PR
0.8007333333333333,0.4758339275810158,FedTROS-PR
0.8001333333333334,0.47623204507578765,FedTROS-PR
0.8000666666666667,0.4764948781068848,FedTROS-PR
0.7998666666666666,0.47667858561779897,FedTROS-PR
0.7998666666666666,0.47684909184849567,FedTROS-PR
0.7997333333333333,0.4768833233949513,FedTROS-PR
0.7992,0.4772672983517796,FedTROS-PR
0.7988,0.4774085584508726,FedTROS-PR
0.7986666666666666,0.4774430097242149,FedTROS-PR
0.7985333333333333,0.477515547759528,FedTROS-PR
0.7981333333333334,0.47771437692031443,FedTROS-PR
0.7980666666666667,0.4778651550836294,FedTROS-PR
0.7980666666666667,0.47788423153692616,FedTROS-PR
0.7969333333333334,0.47846621837976305,FedTROS-PR
0.7969333333333334,0.47867697112881913,FedTROS-PR
0.7968666666666666,0.47894378330728854,FedTROS-PR
0.7966666666666666,0.47903471498436623,FedTROS-PR
0.7958,0.4791474330670734,FedTROS-PR
0.7956666666666666,0.4794520547945205,FedTROS-PR
0.7954666666666667,0.4794856339160137,FedTROS-PR
0.7953333333333333,0.4798101673101673,FedTROS-PR
0.7941333333333334,0.48009027889730777,FedTROS-PR
0.7934666666666667,0.48040363269424824,FedTROS-PR
0.7934,0.48044083807678334,FedTROS-PR
0.7934,0.4804796317978118,FedTROS-PR
0.7934,0.4805378341274328,FedTROS-PR
0.7927333333333333,0.4804832713754647,FedTROS-PR
0.7926666666666666,0.4804816940111533,FedTROS-PR
0.7924,0.48053365676167376,FedTROS-PR
0.7922666666666667,0.4806665588092542,FedTROS-PR
0.7914666666666667,0.48074509009921035,FedTROS-PR
0.7913333333333333,0.4807809145773421,FedTROS-PR
0.7913333333333333,0.48191303641752264,FedTROS-PR
0.7912,0.48352006518639234,FedTROS-PR
0.7909333333333334,0.48357381592891496,FedTROS-PR
0.7909333333333334,0.48392886278348834,FedTROS-PR
0.7909333333333334,0.48396834461940114,FedTROS-PR
0.7907333333333333,0.4840829320055506,FedTROS-PR
0.7900666666666667,0.48444589788660425,FedTROS-PR
0.7898,0.4845398773006135,FedTROS-PR
0.7892666666666667,0.48484724383651406,FedTROS-PR
0.7886,0.48499384993849937,FedTROS-PR
0.7882,0.48502625533311455,FedTROS-PR
0.7882,0.4850859557707299,FedTROS-PR
0.7880666666666667,0.48512332252636764,FedTROS-PR
0.788,0.48510219157842893,FedTROS-PR
0.7878,0.4851781901790113,FedTROS-PR
0.7878,0.4852578843626807,FedTROS-PR
0.7878,0.48541735129806113,FedTROS-PR
0.7878,0.4854372920346712,FedTROS-PR
0.7873333333333333,0.4855087358684481,FedTROS-PR
0.7871333333333334,0.4856249742935878,FedTROS-PR
0.7870666666666667,0.48574367414112324,FedTROS-PR
0.7867333333333333,0.48587779973649536,FedTROS-PR
0.7864,0.48591201186356897,FedTROS-PR
0.7863333333333333,0.4859709117877302,FedTROS-PR
0.7855333333333333,0.4862979777135782,FedTROS-PR
0.7848666666666667,0.48658813804505063,FedTROS-PR
0.7848666666666667,0.48662836357624106,FedTROS-PR
0.7846,0.4868252326783868,FedTROS-PR
0.7846,0.48706700326946156,FedTROS-PR
0.7842666666666667,0.4870818151705863,FedTROS-PR
0.7835333333333333,0.48743364299933645,FedTROS-PR
0.7834666666666666,0.4874528184495417,FedTROS-PR
0.7832,0.48750933687442943,FedTROS-PR
0.7830666666666667,0.4877906976744186,FedTROS-PR
0.7830666666666667,0.48791227049929387,FedTROS-PR
0.783,0.48811403873327236,FedTROS-PR
0.7829333333333334,0.488133338875265,FedTROS-PR
0.7827333333333333,0.48808979422157556,FedTROS-PR
0.7824,0.4882269739579,FedTROS-PR
0.7818,0.48840114947315816,FedTROS-PR
0.7817333333333333,0.48850191634727547,FedTROS-PR
0.7815333333333333,0.4886008419122244,FedTROS-PR
0.7815333333333333,0.4886619424760317,FedTROS-PR
0.7815333333333333,0.4889880704096104,FedTROS-PR
0.7813333333333333,0.48959812849862144,FedTROS-PR
0.7811333333333333,0.48984113712374583,FedTROS-PR
0.7808,0.49012387010378305,FedTROS-PR
0.7804,0.4901189080556021,FedTROS-PR
0.7804,0.4902420638244409,FedTROS-PR
0.7803333333333333,0.4903850182244753,FedTROS-PR
0.7797333333333333,0.49072753209700426,FedTROS-PR
0.7783333333333333,0.4912893452280761,FedTROS-PR
0.7775333333333333,0.49128053917438924,FedTROS-PR
0.7774666666666666,0.4913211998651837,FedTROS-PR
0.7771333333333333,0.49148326165781264,FedTROS-PR
0.7769333333333334,0.4915018345915398,FedTROS-PR
0.7768666666666667,0.4915633173036362,FedTROS-PR
0.7768666666666667,0.49168776371308015,FedTROS-PR
0.7768666666666667,0.49177076299797434,FedTROS-PR
0.7762666666666667,0.4920554428668019,FedTROS-PR
0.7756666666666666,0.49217428087986465,FedTROS-PR
0.7756,0.49219444091889836,FedTROS-PR
0.7751333333333333,0.49252340407506245,FedTROS-PR
0.7749333333333334,0.49256324420526293,FedTROS-PR
0.7747333333333334,0.4925613529436697,FedTROS-PR
0.7744666666666666,0.4927468612147947,FedTROS-PR
0.7742,0.4928071292170592,FedTROS-PR
0.7738666666666667,0.49284592196323185,FedTROS-PR
0.7738,0.49282438858695654,FedTROS-PR
0.7738,0.49286624203821655,FedTROS-PR
0.7733333333333333,0.4930086276509839,FedTROS-PR
0.7730666666666667,0.49300624973428,FedTROS-PR
0.7728666666666667,0.49317224656485303,FedTROS-PR
0.7727333333333334,0.49317108454239883,FedTROS-PR
0.7723333333333333,0.49320958746647364,FedTROS-PR
0.7723333333333333,0.4932935916542474,FedTROS-PR
0.7721333333333333,0.4932498615902219,FedTROS-PR
0.7717333333333334,0.49318336741649627,FedTROS-PR
0.7716,0.49322423932498083,FedTROS-PR
0.7714666666666666,0.493202062822316,FedTROS-PR
0.7709333333333334,0.49315535843746,FedTROS-PR
0.7700666666666667,0.49375908352569037,FedTROS-PR
0.7700666666666667,0.49378019065532425,FedTROS-PR
0.77,0.49380076955964086,FedTROS-PR
0.7684666666666666,0.49402134316204516,FedTROS-PR
0.7684,0.49406318316258735,FedTROS-PR
0.7682666666666667,0.4940621650589496,FedTROS-PR
0.7678666666666667,0.49452578249109097,FedTROS-PR
0.7678666666666667,0.4946532102211724,FedTROS-PR
0.7669333333333334,0.49492342109791776,FedTROS-PR
0.7669333333333334,0.495285658931416,FedTROS-PR
0.7668666666666667,0.49556264001378597,FedTROS-PR
0.7668666666666667,0.49566941009178267,FedTROS-PR
0.7664666666666666,0.4957099124735912,FedTROS-PR
0.7664666666666666,0.4959879206212252,FedTROS-PR
0.7661333333333333,0.495964783565664,FedTROS-PR
0.7657333333333334,0.4959412780656304,FedTROS-PR
0.7645333333333333,0.4960851321538262,FedTROS-PR
0.7637333333333334,0.49629597539314646,FedTROS-PR
0.7637333333333334,0.4964895553436769,FedTROS-PR
0.7630666666666667,0.49668040789759166,FedTROS-PR
0.7619333333333334,0.4971940662113368,FedTROS-PR
0.7617333333333334,0.49721496953872935,FedTROS-PR
0.7616666666666667,0.497258008356546,FedTROS-PR
0.7613333333333333,0.4973434369828412,FedTROS-PR
0.7610666666666667,0.4973858487277797,FedTROS-PR
0.7608666666666667,0.49751525719267653,FedTROS-PR
0.759,0.497639653815893,FedTROS-PR
0.7588,0.4975955233015651,FedTROS-PR
0.7577333333333334,0.49787550922072804,FedTROS-PR
0.7571333333333333,0.4981795850331184,FedTROS-PR
0.756,0.4984396290272955,FedTROS-PR
0.7547333333333334,0.49881036305957,FedTROS-PR
0.7546666666666667,0.4990961597813148,FedTROS-PR
0.7546666666666667,0.4991181657848324,FedTROS-PR
0.7537333333333334,0.49905098212315163,FedTROS-PR
0.7534666666666666,0.49902861179795127,FedTROS-PR
0.7534666666666666,0.4992269976589072,FedTROS-PR
0.7528666666666667,0.4991601838755304,FedTROS-PR
0.7528666666666667,0.5003322847902175,FedTROS-PR
0.7522666666666666,0.5016894895963009,FedTROS-PR
0.7520666666666667,0.5022483415698321,FedTROS-PR
0.752,0.5023156394727467,FedTROS-PR
0.7517333333333334,0.5023388426070299,FedTROS-PR
0.7509333333333333,0.5024757996163626,FedTROS-PR
0.7508,0.5024762414670058,FedTROS-PR
0.7505333333333334,0.5027014958696138,FedTROS-PR
0.75,0.5027258915005809,FedTROS-PR
0.7499333333333333,0.5027036689457925,FedTROS-PR
0.7495333333333334,0.5026601689989717,FedTROS-PR
0.7492666666666666,0.5028860351693588,FedTROS-PR
0.7489333333333333,0.5029548710601719,FedTROS-PR
0.7484,0.5034758039198098,FedTROS-PR
0.7466,0.5041642281546842,FedTROS-PR
0.7464666666666666,0.5042557982436389,FedTROS-PR
0.7464666666666666,0.504619406011988,FedTROS-PR
0.7457333333333334,0.5052850302647032,FedTROS-PR
0.7457333333333334,0.5054448511138222,FedTROS-PR
0.7442,0.5055477559893121,FedTROS-PR
0.7437333333333334,0.5057575482818025,FedTROS-PR
0.7431333333333333,0.5058311022371467,FedTROS-PR
0.7431333333333333,0.5058540569976402,FedTROS-PR
0.7424666666666667,0.5058363991461143,FedTROS-PR
0.7424666666666667,0.5059283150865398,FedTROS-PR
