fpr,tpr,method
0.6463333333333333,0.9302666666666667,FedTROS-PR
0.6464615384615384,0.9303333333333333,FedTROS-PR
0.6464871794871795,0.9304,FedTROS-PR
0.6465897435897436,0.9304,FedTROS-PR
0.6466410256410257,0.9304,FedTROS-PR
0.6472820512820513,0.9306,FedTROS-PR
0.6473076923076924,0.9306,FedTROS-PR
0.6476153846153846,0.9306666666666666,FedTROS-PR
0.6477179487179487,0.9307333333333333,FedTROS-PR
0.648,0.9307333333333333,FedTROS-PR
0.6480769230769231,0.9307333333333333,FedTROS-PR
0.6481794871794871,0.9308,FedTROS-PR
0.6484871794871795,0.9308666666666666,FedTROS-PR
0.6488717948717949,0.9309333333333333,FedTROS-PR
0.6492820512820513,0.931,FedTROS-PR
0.6493846153846153,0.931,FedTROS-PR
0.650051282051282,0.9312,FedTROS-PR
0.6501282051282051,0.9312,FedTROS-PR
0.6503846153846153,0.9312666666666667,FedTROS-PR
0.6504102564102564,0.9312666666666667,FedTROS-PR
0.6504615384615384,0.9312666666666667,FedTROS-PR
0.6505384615384615,0.9314,FedTROS-PR
0.6507692307692308,0.9314666666666667,FedTROS-PR
0.6512564102564102,0.9315333333333333,FedTROS-PR
0.6513333333333333,0.9315333333333333,FedTROS-PR
0.6515641025641026,0.9315333333333333,FedTROS-PR
0.6517692307692308,0.9315333333333333,FedTROS-PR
0.6521282051282051,0.9317333333333333,FedTROS-PR
0.6524871794871795,0.9318,FedTROS-PR
0.6527692307692308,0.9318,FedTROS-PR
0.6531025641025641,0.932,FedTROS-PR
0.6531538461538462,0.932,FedTROS-PR
0.6532820512820513,0.932,FedTROS-PR
0.6533589743589744,0.932,FedTROS-PR
0.6535128205128206,0.932,FedTROS-PR
0.6535384615384615,0.932,FedTROS-PR
0.6538974358974359,0.9322666666666667,FedTROS-PR
0.654,0.9322666666666667,FedTROS-PR
0.6548974358974359,0.9324666666666667,FedTROS-PR
0.655,0.9326,FedTROS-PR
0.655051282051282,0.9326666666666666,FedTROS-PR
0.6553333333333333,0.9326666666666666,FedTROS-PR
0.6555897435897435,0.9327333333333333,FedTROS-PR
0.6556410256410257,0.9327333333333333,FedTROS-PR
0.6559230769230769,0.9327333333333333,FedTROS-PR
0.6565641025641026,0.9331333333333334,FedTROS-PR
0.6565897435897435,0.9331333333333334,FedTROS-PR
0.6568205128205128,0.9331333333333334,FedTROS-PR
0.6569487179487179,0.9331333333333334,FedTROS-PR
0.6582564102564102,0.9333333333333333,FedTROS-PR
0.6585897435897435,0.9334666666666667,FedTROS-PR
0.6589487179487179,0.9335333333333333,FedTROS-PR
0.6591538461538462,0.9335333333333333,FedTROS-PR
0.6592820512820513,0.9335333333333333,FedTROS-PR
0.6593333333333333,0.9335333333333333,FedTROS-PR
0.6594358974358975,0.9335333333333333,FedTROS-PR
0.6595128205128206,0.9335333333333333,FedTROS-PR
0.6601538461538462,0.9335333333333333,FedTROS-PR
0.6605384615384615,0.9336,FedTROS-PR
0.6606666666666666,0.9336666666666666,FedTROS-PR
0.6608717948717949,0.9336666666666666,FedTROS-PR
0.6614615384615384,0.9337333333333333,FedTROS-PR
0.6617435897435897,0.9338,FedTROS-PR
0.6622564102564102,0.9338,FedTROS-PR
0.6623589743589744,0.9338,FedTROS-PR
0.6624358974358975,0.9338,FedTROS-PR
0.6627948717948718,0.9338,FedTROS-PR
0.6629487179487179,0.9338,FedTROS-PR
0.663,0.9338,FedTROS-PR
0.6633076923076923,0.9338,FedTROS-PR
0.6633846153846154,0.9338,FedTROS-PR
0.6636153846153846,0.9338,FedTROS-PR
0.6636410256410257,0.9338666666666666,FedTROS-PR
0.6641282051282051,0.9344,FedTROS-PR
0.6646153846153846,0.9344666666666667,FedTROS-PR
0.6646153846153846,0.9345333333333333,FedTROS-PR
0.6646410256410257,0.9345333333333333,FedTROS-PR
0.6647179487179488,0.9345333333333333,FedTROS-PR
0.6648717948717948,0.9345333333333333,FedTROS-PR
0.664923076923077,0.9345333333333333,FedTROS-PR
0.6653589743589744,0.9346,FedTROS-PR
0.6657692307692308,0.9346,FedTROS-PR
0.6661025641025641,0.9347333333333333,FedTROS-PR
0.6661282051282051,0.9347333333333333,FedTROS-PR
0.6663076923076923,0.9349333333333333,FedTROS-PR
0.6663333333333333,0.9349333333333333,FedTROS-PR
0.6667948717948718,0.9349333333333333,FedTROS-PR
0.666974358974359,0.935,FedTROS-PR
0.6671538461538462,0.935,FedTROS-PR
0.6673846153846154,0.935,FedTROS-PR
0.6675128205128205,0.9351333333333334,FedTROS-PR
0.6675641025641026,0.9351333333333334,FedTROS-PR
0.6675641025641026,0.9352,FedTROS-PR
0.6677435897435897,0.9354,FedTROS-PR
0.6682820512820513,0.9356666666666666,FedTROS-PR
0.6693589743589744,0.9356666666666666,FedTROS-PR
0.6694102564102564,0.9356666666666666,FedTROS-PR
0.6694102564102564,0.9357333333333333,FedTROS-PR
0.6694358974358975,0.9358,FedTROS-PR
0.6695128205128205,0.9358,FedTROS-PR
0.6698717948717948,0.9358,FedTROS-PR
0.6699487179487179,0.9358,FedTROS-PR
0.6701282051282051,0.9358,FedTROS-PR
0.6708205128205128,0.9358666666666666,FedTROS-PR
0.6708461538461539,0.9359333333333333,FedTROS-PR
0.671025641025641,0.936,FedTROS-PR
0.672025641025641,0.9361333333333334,FedTROS-PR
0.6725897435897435,0.9365333333333333,FedTROS-PR
0.6728974358974359,0.9366666666666666,FedTROS-PR
0.6730769230769231,0.9366666666666666,FedTROS-PR
0.6737948717948717,0.9368666666666666,FedTROS-PR
0.674025641025641,0.9369333333333333,FedTROS-PR
0.6745384615384615,0.937,FedTROS-PR
0.6751025641025641,0.9372,FedTROS-PR
0.6754102564102564,0.9373333333333334,FedTROS-PR
0.6754358974358974,0.9373333333333334,FedTROS-PR
0.6756153846153846,0.9373333333333334,FedTROS-PR
0.6756923076923077,0.9373333333333334,FedTROS-PR
0.6758205128205128,0.9373333333333334,FedTROS-PR
0.6760769230769231,0.9374666666666667,FedTROS-PR
0.6765384615384615,0.9376,FedTROS-PR
0.6769487179487179,0.9377333333333333,FedTROS-PR
0.6772307692307692,0.9377333333333333,FedTROS-PR
0.6775384615384615,0.9378666666666666,FedTROS-PR
0.6777179487179488,0.9378666666666666,FedTROS-PR
0.678,0.9378666666666666,FedTROS-PR
0.6780512820512821,0.9379333333333333,FedTROS-PR
0.6784102564102564,0.9381333333333334,FedTROS-PR
0.6784615384615384,0.9381333333333334,FedTROS-PR
0.6785384615384615,0.9382,FedTROS-PR
0.6785641025641026,0.9383333333333334,FedTROS-PR
0.6787692307692308,0.9383333333333334,FedTROS-PR
0.6796410256410257,0.9383333333333334,FedTROS-PR
0.68,0.9384,FedTROS-PR
0.6804102564102564,0.9386,FedTROS-PR
0.6814615384615385,0.9387333333333333,FedTROS-PR
0.681923076923077,0.9388,FedTROS-PR
0.681974358974359,0.9388,FedTROS-PR
0.6826666666666666,0.9388666666666666,FedTROS-PR
0.6827948717948717,0.9388666666666666,FedTROS-PR
0.682974358974359,0.939,FedTROS-PR
0.6831794871794872,0.939,FedTROS-PR
0.6834358974358974,0.9391333333333334,FedTROS-PR
0.6834871794871795,0.9392,FedTROS-PR
0.6837948717948718,0.9396,FedTROS-PR
0.6841794871794872,0.9397333333333333,FedTROS-PR
0.6844615384615385,0.9397333333333333,FedTROS-PR
0.6845384615384615,0.9397333333333333,FedTROS-PR
0.6848974358974359,0.9399333333333333,FedTROS-PR
0.684974358974359,0.9399333333333333,FedTROS-PR
0.6851794871794872,0.94,FedTROS-PR
0.6852820512820513,0.94,FedTROS-PR
0.6852820512820513,0.9400666666666667,FedTROS-PR
0.6858974358974359,0.9402666666666667,FedTROS-PR
0.6861794871794872,0.9402666666666667,FedTROS-PR
0.6865897435897436,0.9402666666666667,FedTROS-PR
0.6866410256410257,0.9402666666666667,FedTROS-PR
0.6867179487179487,0.9402666666666667,FedTROS-PR
0.6868205128205128,0.9403333333333334,FedTROS-PR
0.6868461538461539,0.9403333333333334,FedTROS-PR
0.686923076923077,0.9403333333333334,FedTROS-PR
0.6870512820512821,0.9403333333333334,FedTROS-PR
0.6872051282051282,0.9404666666666667,FedTROS-PR
0.6872820512820513,0.9404666666666667,FedTROS-PR
0.6874102564102564,0.9405333333333333,FedTROS-PR
0.687923076923077,0.9407333333333333,FedTROS-PR
0.688025641025641,0.9408,FedTROS-PR
0.6881282051282052,0.9408,FedTROS-PR
0.6882564102564103,0.9408666666666666,FedTROS-PR
0.6883846153846154,0.9408666666666666,FedTROS-PR
0.6885128205128205,0.9409333333333333,FedTROS-PR
0.6885384615384615,0.9409333333333333,FedTROS-PR
0.689,0.9410666666666667,FedTROS-PR
0.689025641025641,0.9410666666666667,FedTROS-PR
0.6891282051282052,0.9410666666666667,FedTROS-PR
0.6893333333333334,0.9410666666666667,FedTROS-PR
0.6895128205128205,0.9410666666666667,FedTROS-PR
0.6897948717948718,0.9412,FedTROS-PR
0.6898717948717948,0.9412,FedTROS-PR
0.6903333333333334,0.9412666666666667,FedTROS-PR
0.6903589743589743,0.9412666666666667,FedTROS-PR
0.6904615384615385,0.9412666666666667,FedTROS-PR
0.6905641025641026,0.9413333333333334,FedTROS-PR
0.6907692307692308,0.9413333333333334,FedTROS-PR
0.6907948717948718,0.9414,FedTROS-PR
0.6922820512820513,0.9416,FedTROS-PR
0.6926410256410256,0.9416666666666667,FedTROS-PR
0.6927692307692308,0.9417333333333333,FedTROS-PR
0.6928461538461539,0.9417333333333333,FedTROS-PR
0.6929487179487179,0.9417333333333333,FedTROS-PR
0.6934102564102564,0.9417333333333333,FedTROS-PR
0.6936923076923077,0.9417333333333333,FedTROS-PR
0.6937435897435897,0.9417333333333333,FedTROS-PR
0.694,0.9417333333333333,FedTROS-PR
0.6944102564102564,0.9417333333333333,FedTROS-PR
0.6944615384615385,0.9417333333333333,FedTROS-PR
0.6946410256410256,0.9417333333333333,FedTROS-PR
0.6952307692307692,0.9417333333333333,FedTROS-PR
0.6954615384615385,0.9418,FedTROS-PR
0.6955384615384615,0.9418,FedTROS-PR
0.6956410256410256,0.9418,FedTROS-PR
0.6957692307692308,0.9418,FedTROS-PR
0.6963076923076923,0.9419333333333333,FedTROS-PR
0.6966666666666667,0.9419333333333333,FedTROS-PR
0.6968974358974359,0.9420666666666667,FedTROS-PR
0.697,0.9420666666666667,FedTROS-PR
0.697076923076923,0.9420666666666667,FedTROS-PR
0.6973076923076923,0.9420666666666667,FedTROS-PR
0.6977692307692308,0.9420666666666667,FedTROS-PR
0.6978461538461539,0.9420666666666667,FedTROS-PR
0.6978717948717948,0.9420666666666667,FedTROS-PR
0.698,0.9420666666666667,FedTROS-PR
0.6982307692307692,0.9421333333333334,FedTROS-PR
0.6984871794871795,0.9422666666666667,FedTROS-PR
0.6985897435897436,0.9422666666666667,FedTROS-PR
0.698974358974359,0.9424666666666667,FedTROS-PR
0.6992051282051283,0.9425333333333333,FedTROS-PR
0.6992307692307692,0.9426,FedTROS-PR
0.6992564102564103,0.9426,FedTROS-PR
0.6994102564102564,0.9426,FedTROS-PR
0.6997435897435897,0.9426,FedTROS-PR
0.6997692307692308,0.9426,FedTROS-PR
0.7000512820512821,0.9426,FedTROS-PR
0.701,0.9429333333333333,FedTROS-PR
0.701076923076923,0.9429333333333333,FedTROS-PR
0.7011794871794872,0.9429333333333333,FedTROS-PR
0.7014871794871795,0.9432,FedTROS-PR
0.702,0.9434,FedTROS-PR
0.7020512820512821,0.9434,FedTROS-PR
0.7021282051282052,0.9434,FedTROS-PR
0.7023076923076923,0.9434,FedTROS-PR
0.7023333333333334,0.9434,FedTROS-PR
0.7026153846153846,0.9434,FedTROS-PR
0.7029230769230769,0.9434,FedTROS-PR
0.7032051282051283,0.9434666666666667,FedTROS-PR
0.7035128205128205,0.9436,FedTROS-PR
0.7037948717948718,0.9436666666666667,FedTROS-PR
0.7038205128205128,0.9436666666666667,FedTROS-PR
0.7047435897435897,0.9436666666666667,FedTROS-PR
0.7048974358974359,0.9438,FedTROS-PR
0.704974358974359,0.9438,FedTROS-PR
0.7056666666666667,0.9438,FedTROS-PR
0.7063846153846154,0.9439333333333333,FedTROS-PR
0.7064871794871795,0.944,FedTROS-PR
0.7068205128205128,0.9440666666666667,FedTROS-PR
0.7073846153846154,0.9440666666666667,FedTROS-PR
0.7075384615384616,0.9441333333333334,FedTROS-PR
0.7077179487179487,0.9442666666666667,FedTROS-PR
0.708025641025641,0.9442666666666667,FedTROS-PR
0.7083589743589743,0.9444,FedTROS-PR
0.7084102564102565,0.9444,FedTROS-PR
0.7092307692307692,0.9444666666666667,FedTROS-PR
0.7095641025641025,0.9445333333333333,FedTROS-PR
0.7098205128205128,0.9446666666666667,FedTROS-PR
0.7098717948717949,0.9446666666666667,FedTROS-PR
0.7104615384615385,0.9447333333333333,FedTROS-PR
0.7106923076923077,0.9448,FedTROS-PR
0.7107435897435898,0.9448,FedTROS-PR
0.7108974358974359,0.9448666666666666,FedTROS-PR
0.7114102564102565,0.9449333333333333,FedTROS-PR
0.7117692307692308,0.9451333333333334,FedTROS-PR
0.7121282051282052,0.9452,FedTROS-PR
0.7123846153846154,0.9452,FedTROS-PR
0.7125641025641025,0.9452666666666667,FedTROS-PR
0.7131025641025641,0.9452666666666667,FedTROS-PR
0.7131538461538461,0.9452666666666667,FedTROS-PR
0.7132051282051282,0.9452666666666667,FedTROS-PR
0.7135128205128205,0.9452666666666667,FedTROS-PR
0.7136666666666667,0.9452666666666667,FedTROS-PR
0.7142564102564103,0.9454,FedTROS-PR
0.7143589743589743,0.9455333333333333,FedTROS-PR
0.7145384615384616,0.9455333333333333,FedTROS-PR
0.715076923076923,0.9456,FedTROS-PR
0.7151025641025641,0.9456666666666667,FedTROS-PR
0.7158461538461538,0.9458666666666666,FedTROS-PR
0.7162564102564103,0.9459333333333333,FedTROS-PR
0.7162820512820512,0.9459333333333333,FedTROS-PR
0.7162820512820512,0.946,FedTROS-PR
0.7163589743589743,0.9460666666666666,FedTROS-PR
0.717,0.9462666666666667,FedTROS-PR
0.7171538461538461,0.9463333333333334,FedTROS-PR
0.7173333333333334,0.9463333333333334,FedTROS-PR
0.7175897435897436,0.9463333333333334,FedTROS-PR
0.7176153846153847,0.9463333333333334,FedTROS-PR
0.7176666666666667,0.9464666666666667,FedTROS-PR
0.7177692307692307,0.9464666666666667,FedTROS-PR
0.7179230769230769,0.9464666666666667,FedTROS-PR
0.7180512820512821,0.9464666666666667,FedTROS-PR
0.7181794871794872,0.9466,FedTROS-PR
0.7185897435897436,0.9467333333333333,FedTROS-PR
0.7191794871794872,0.9468666666666666,FedTROS-PR
0.7193076923076923,0.9469333333333333,FedTROS-PR
0.7195128205128205,0.9469333333333333,FedTROS-PR
0.7195641025641025,0.9469333333333333,FedTROS-PR
0.7196410256410256,0.9469333333333333,FedTROS-PR
0.7198461538461538,0.947,FedTROS-PR
0.7199230769230769,0.947,FedTROS-PR
0.7203333333333334,0.947,FedTROS-PR
0.7206153846153847,0.947,FedTROS-PR
0.7208461538461538,0.9472,FedTROS-PR
0.7210512820512821,0.9472,FedTROS-PR
0.7213076923076923,0.9472,FedTROS-PR
0.7215384615384616,0.9472,FedTROS-PR
0.7220769230769231,0.9472,FedTROS-PR
0.7223076923076923,0.9472,FedTROS-PR
0.7227692307692307,0.9474,FedTROS-PR
0.7228205128205129,0.9474,FedTROS-PR
0.7231538461538461,0.9474,FedTROS-PR
0.7234102564102564,0.9474,FedTROS-PR
0.7236153846153847,0.9474,FedTROS-PR
0.7242051282051282,0.9476,FedTROS-PR
0.7244615384615385,0.9478,FedTROS-PR
0.7244871794871794,0.9478,FedTROS-PR
0.7245384615384616,0.9478,FedTROS-PR
0.7247435897435898,0.9478666666666666,FedTROS-PR
0.725,0.9479333333333333,FedTROS-PR
0.7251282051282051,0.9479333333333333,FedTROS-PR
0.7257948717948718,0.9479333333333333,FedTROS-PR
0.7259230769230769,0.948,FedTROS-PR
0.7262564102564103,0.948,FedTROS-PR
0.7263589743589743,0.948,FedTROS-PR
0.7266153846153847,0.9480666666666666,FedTROS-PR
0.7266410256410256,0.9481333333333334,FedTROS-PR
0.7267948717948718,0.9481333333333334,FedTROS-PR
0.7268205128205129,0.9482,FedTROS-PR
0.7271538461538462,0.9482,FedTROS-PR
0.7274102564102564,0.9482666666666667,FedTROS-PR
0.728051282051282,0.9483333333333334,FedTROS-PR
0.7282564102564103,0.9484666666666667,FedTROS-PR
0.7283333333333334,0.9484666666666667,FedTROS-PR
0.7284358974358974,0.9484666666666667,FedTROS-PR
0.7285641025641025,0.9484666666666667,FedTROS-PR
0.7286923076923076,0.9485333333333333,FedTROS-PR
0.7288461538461538,0.9485333333333333,FedTROS-PR
0.7289230769230769,0.9485333333333333,FedTROS-PR
0.7294102564102564,0.9486,FedTROS-PR
0.7312564102564103,0.9489333333333333,FedTROS-PR
0.7313846153846154,0.9489333333333333,FedTROS-PR
0.7314871794871795,0.9489333333333333,FedTROS-PR
0.7315384615384616,0.9489333333333333,FedTROS-PR
0.7316410256410256,0.9489333333333333,FedTROS-PR
0.731974358974359,0.949,FedTROS-PR
0.7320769230769231,0.949,FedTROS-PR
0.7324358974358974,0.9490666666666666,FedTROS-PR
0.7325128205128205,0.9490666666666666,FedTROS-PR
0.733025641025641,0.9490666666666666,FedTROS-PR
0.7333589743589743,0.9490666666666666,FedTROS-PR
0.733897435897436,0.9490666666666666,FedTROS-PR
0.7342307692307692,0.9492666666666667,FedTROS-PR
0.7344358974358974,0.9493333333333334,FedTROS-PR
0.7345897435897436,0.9493333333333334,FedTROS-PR
0.7347692307692307,0.9493333333333334,FedTROS-PR
0.7348717948717949,0.9493333333333334,FedTROS-PR
0.734897435897436,0.9494666666666667,FedTROS-PR
0.734948717948718,0.9494666666666667,FedTROS-PR
0.7351538461538462,0.9496666666666667,FedTROS-PR
0.7351794871794872,0.9496666666666667,FedTROS-PR
0.7352307692307692,0.9496666666666667,FedTROS-PR
0.7356410256410256,0.9498,FedTROS-PR
0.735948717948718,0.9498666666666666,FedTROS-PR
0.7361794871794872,0.9499333333333333,FedTROS-PR
0.7362564102564103,0.9499333333333333,FedTROS-PR
0.7366153846153846,0.9499333333333333,FedTROS-PR
0.7367692307692307,0.9499333333333333,FedTROS-PR
0.736897435897436,0.9499333333333333,FedTROS-PR
0.7369230769230769,0.9499333333333333,FedTROS-PR
0.7371538461538462,0.9500666666666666,FedTROS-PR
0.7371538461538462,0.9501333333333334,FedTROS-PR
0.7373076923076923,0.9502,FedTROS-PR
0.7374358974358974,0.9502,FedTROS-PR
0.7374615384615385,0.9502,FedTROS-PR
0.7376153846153846,0.9502,FedTROS-PR
0.7377179487179487,0.9502,FedTROS-PR
0.738025641025641,0.9502,FedTROS-PR
0.7384358974358974,0.9503333333333334,FedTROS-PR
0.7387948717948718,0.9503333333333334,FedTROS-PR
0.7388205128205129,0.9503333333333334,FedTROS-PR
0.738897435897436,0.9504,FedTROS-PR
0.7392051282051282,0.9504,FedTROS-PR
0.7392564102564102,0.9504666666666667,FedTROS-PR
0.7396153846153846,0.9504666666666667,FedTROS-PR
0.7396923076923076,0.9504666666666667,FedTROS-PR
0.739897435897436,0.9504666666666667,FedTROS-PR
0.74,0.9504666666666667,FedTROS-PR
0.740051282051282,0.9504666666666667,FedTROS-PR
0.7401538461538462,0.9505333333333333,FedTROS-PR
0.7403846153846154,0.9506666666666667,FedTROS-PR
0.7405128205128205,0.9506666666666667,FedTROS-PR
0.7407948717948718,0.9508,FedTROS-PR
0.7408461538461538,0.9508,FedTROS-PR
0.7408717948717949,0.9508666666666666,FedTROS-PR
0.7409230769230769,0.9508666666666666,FedTROS-PR
0.7412820512820513,0.9508666666666666,FedTROS-PR
0.7413589743589744,0.9508666666666666,FedTROS-PR
0.741948717948718,0.9509333333333333,FedTROS-PR
0.7420256410256411,0.951,FedTROS-PR
0.7422564102564102,0.951,FedTROS-PR
0.7427179487179487,0.9511333333333334,FedTROS-PR
0.7427435897435898,0.9512,FedTROS-PR
0.7428461538461538,0.9512,FedTROS-PR
0.743,0.9512666666666667,FedTROS-PR
0.7433333333333333,0.9512666666666667,FedTROS-PR
0.7434871794871795,0.9512666666666667,FedTROS-PR
0.7436666666666667,0.9512666666666667,FedTROS-PR
0.7436923076923077,0.9512666666666667,FedTROS-PR
0.7438205128205129,0.9512666666666667,FedTROS-PR
0.7441538461538462,0.9512666666666667,FedTROS-PR
0.7444615384615385,0.9514,FedTROS-PR
0.7446153846153846,0.9514,FedTROS-PR
0.7447692307692307,0.9514,FedTROS-PR
0.7448974358974358,0.9514666666666667,FedTROS-PR
0.7455128205128205,0.9516666666666667,FedTROS-PR
0.7455897435897436,0.9516666666666667,FedTROS-PR
0.7456153846153846,0.9516666666666667,FedTROS-PR
0.7459230769230769,0.9516666666666667,FedTROS-PR
0.7463076923076923,0.9516666666666667,FedTROS-PR
0.7468461538461538,0.9518,FedTROS-PR
0.747,0.9518666666666666,FedTROS-PR
0.7480769230769231,0.9521333333333334,FedTROS-PR
0.7484102564102564,0.9523333333333334,FedTROS-PR
0.7484358974358974,0.9523333333333334,FedTROS-PR
0.7487179487179487,0.9523333333333334,FedTROS-PR
0.748948717948718,0.9523333333333334,FedTROS-PR
0.7489743589743589,0.9523333333333334,FedTROS-PR
0.7491538461538462,0.9523333333333334,FedTROS-PR
0.7492051282051282,0.9523333333333334,FedTROS-PR
0.7494102564102564,0.9524,FedTROS-PR
0.7496666666666667,0.9524,FedTROS-PR
0.7498205128205129,0.9525333333333333,FedTROS-PR
0.7501282051282051,0.9526,FedTROS-PR
0.7502564102564102,0.9526666666666667,FedTROS-PR
0.7503846153846154,0.9526666666666667,FedTROS-PR
0.7505641025641026,0.9527333333333333,FedTROS-PR
0.7506153846153846,0.9527333333333333,FedTROS-PR
0.7506410256410256,0.9527333333333333,FedTROS-PR
0.7507948717948718,0.9528,FedTROS-PR
0.7511025641025642,0.9528,FedTROS-PR
0.7511282051282051,0.9528,FedTROS-PR
0.7512564102564102,0.9528666666666666,FedTROS-PR
0.7513589743589744,0.9528666666666666,FedTROS-PR
0.7517179487179487,0.9528666666666666,FedTROS-PR
0.7518461538461538,0.9529333333333333,FedTROS-PR
0.7522307692307693,0.9529333333333333,FedTROS-PR
0.7524871794871795,0.9529333333333333,FedTROS-PR
0.7526410256410256,0.9529333333333333,FedTROS-PR
0.7528461538461538,0.9529333333333333,FedTROS-PR
0.752948717948718,0.953,FedTROS-PR
0.7531282051282051,0.953,FedTROS-PR
0.7535128205128205,0.953,FedTROS-PR
0.7535384615384615,0.9530666666666666,FedTROS-PR
0.7535641025641026,0.9530666666666666,FedTROS-PR
0.7543846153846154,0.9533333333333334,FedTROS-PR
0.7547179487179487,0.9533333333333334,FedTROS-PR
0.7549743589743589,0.9533333333333334,FedTROS-PR
0.755051282051282,0.9534,FedTROS-PR
0.7552051282051282,0.9534,FedTROS-PR
0.7555641025641026,0.9535333333333333,FedTROS-PR
0.7556153846153846,0.9535333333333333,FedTROS-PR
0.7557948717948718,0.9536,FedTROS-PR
0.7559743589743589,0.9536,FedTROS-PR
0.7564358974358975,0.9536666666666667,FedTROS-PR
0.7566666666666667,0.9536666666666667,FedTROS-PR
0.7567435897435898,0.9538,FedTROS-PR
0.7575897435897436,0.954,FedTROS-PR
0.7577948717948718,0.954,FedTROS-PR
0.758051282051282,0.954,FedTROS-PR
0.7581538461538462,0.954,FedTROS-PR
0.7583846153846154,0.9540666666666666,FedTROS-PR
0.7586666666666667,0.9541333333333334,FedTROS-PR
0.7588205128205128,0.9541333333333334,FedTROS-PR
0.7590769230769231,0.9542,FedTROS-PR
0.7593333333333333,0.9543333333333334,FedTROS-PR
0.7594358974358975,0.9543333333333334,FedTROS-PR
0.7595384615384615,0.9544,FedTROS-PR
0.7597692307692308,0.9544666666666667,FedTROS-PR
0.7604615384615384,0.9545333333333333,FedTROS-PR
0.7604871794871795,0.9545333333333333,FedTROS-PR
0.7606153846153846,0.9545333333333333,FedTROS-PR
0.7608205128205128,0.9545333333333333,FedTROS-PR
0.7608974358974359,0.9545333333333333,FedTROS-PR
0.760948717948718,0.9545333333333333,FedTROS-PR
0.7609743589743589,0.9545333333333333,FedTROS-PR
0.7610769230769231,0.9545333333333333,FedTROS-PR
0.7612564102564102,0.9546,FedTROS-PR
0.7613846153846154,0.9547333333333333,FedTROS-PR
0.7615897435897436,0.9548,FedTROS-PR
0.7616923076923077,0.9549333333333333,FedTROS-PR
0.7621282051282051,0.9549333333333333,FedTROS-PR
0.7623846153846154,0.9550666666666666,FedTROS-PR
0.762948717948718,0.9550666666666666,FedTROS-PR
0.7631538461538462,0.9551333333333333,FedTROS-PR
0.7633333333333333,0.9551333333333333,FedTROS-PR
0.7635384615384615,0.9551333333333333,FedTROS-PR
0.7638717948717949,0.9552,FedTROS-PR
0.7647948717948718,0.9554666666666667,FedTROS-PR
0.7648461538461538,0.9555333333333333,FedTROS-PR
0.7652564102564102,0.9556,FedTROS-PR
0.7653589743589744,0.9556,FedTROS-PR
0.7656153846153846,0.9556,FedTROS-PR
0.766051282051282,0.9556666666666667,FedTROS-PR
0.7663589743589744,0.9556666666666667,FedTROS-PR
0.7664102564102564,0.9556666666666667,FedTROS-PR
0.7667692307692308,0.9557333333333333,FedTROS-PR
0.7668461538461538,0.9557333333333333,FedTROS-PR
0.7668974358974359,0.9557333333333333,FedTROS-PR
0.7669230769230769,0.9557333333333333,FedTROS-PR
0.7676923076923077,0.9558666666666666,FedTROS-PR
0.7679230769230769,0.9559333333333333,FedTROS-PR
0.7685384615384615,0.9561333333333333,FedTROS-PR
0.768948717948718,0.9562,FedTROS-PR
0.7691538461538462,0.9563333333333334,FedTROS-PR
0.7696153846153846,0.9564666666666667,FedTROS-PR
0.7697179487179487,0.9564666666666667,FedTROS-PR
0.7700769230769231,0.9566666666666667,FedTROS-PR
0.7702051282051282,0.9566666666666667,FedTROS-PR
0.7702820512820513,0.9566666666666667,FedTROS-PR
0.7706923076923077,0.957,FedTROS-PR
0.7711538461538462,0.9572,FedTROS-PR
0.7712820512820513,0.9572,FedTROS-PR
0.7714102564102564,0.9573333333333334,FedTROS-PR
0.7716666666666666,0.9573333333333334,FedTROS-PR
0.7727435897435897,0.9574666666666667,FedTROS-PR
0.7736410256410257,0.9576666666666667,FedTROS-PR
0.7737692307692308,0.9576666666666667,FedTROS-PR
0.7742051282051282,0.9578,FedTROS-PR
0.7744871794871795,0.9578666666666666,FedTROS-PR
0.7746153846153846,0.958,FedTROS-PR
0.7752051282051282,0.958,FedTROS-PR
0.7753076923076923,0.958,FedTROS-PR
0.7758205128205128,0.9580666666666666,FedTROS-PR
0.7764102564102564,0.9580666666666666,FedTROS-PR
0.7764358974358975,0.9580666666666666,FedTROS-PR
0.7766153846153846,0.9580666666666666,FedTROS-PR
0.7768717948717949,0.9580666666666666,FedTROS-PR
0.7768974358974359,0.9580666666666666,FedTROS-PR
0.7772051282051282,0.9581333333333333,FedTROS-PR
0.7772307692307693,0.9581333333333333,FedTROS-PR
0.7773589743589744,0.9581333333333333,FedTROS-PR
0.7774102564102564,0.9582,FedTROS-PR
0.7776410256410257,0.9582,FedTROS-PR
0.7776666666666666,0.9582,FedTROS-PR
0.7781025641025641,0.9584,FedTROS-PR
0.7788717948717949,0.9584,FedTROS-PR
0.7789487179487179,0.9584,FedTROS-PR
0.7791025641025641,0.9584666666666667,FedTROS-PR
0.7791282051282051,0.9584666666666667,FedTROS-PR
0.7792820512820513,0.9585333333333333,FedTROS-PR
0.7797435897435897,0.9586,FedTROS-PR
0.7798717948717949,0.9586,FedTROS-PR
0.78,0.9588666666666666,FedTROS-PR
0.7800769230769231,0.9589333333333333,FedTROS-PR
0.7804102564102564,0.9590666666666666,FedTROS-PR
